,ID,Gas,Sector,Unit,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,Data source,Country,Created
84,AFG,n2o,other-chemicals,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
85,AFG,n2o,other-energy-use,tonnes,8.190352599999642,10.65391979999913,15.035091000000001,15.269086,15.103666,21.764882999999998,20.941086000000002,27.544618,24.479773,22.733667999999998,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
86,AFG,n2o,other-fossil-fuel-operations,tonnes,0.149242,-0.662794887,-0.759389774,-0.682033542,-0.7047432,-0.132111754,-0.338479283,-0.22625204399999999,-0.029742051000000047,0.022237343999999992,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
87,AFG,n2o,other-manufacturing,tonnes,49.937842212479055,49.937842212479055,49.937842212479055,49.883095250025036,47.011612951142894,45.26834881747239,44.092112703376515,40.158333470675196,35.62594652558723,34.446893457021,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
88,AFG,n2o,other-metals,tonnes,0.339051698068771,0.339051698068771,0.339051698068771,0.334726381095069,0.38797830536019395,0.5249118248990859,0.5096969893947639,0.372763469855873,0.34233379884723003,0.311904127838588,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
89,AFG,n2o,other-mining-quarrying,tonnes,0.5008718266925031,0.5008718266925031,0.5008718266925031,0.494482153890444,0.5096969893947639,0.517304407146925,0.5249118248990849,0.494482153890444,0.48687473613828197,0.426015394120996,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
90,AFG,n2o,other-onsite-fuel-usage,tonnes,1.500633,1.500633,1.500633,1.495705,1.383383,1.3649740000000001,1.581191,1.844599,1.784708,2.020102,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
91,AFG,n2o,other-transport,tonnes,0.827827,0.827827,0.827827,0.814256,0.7803289999999999,1.004989,1.248337,0.9861169999999999,1.0675949999999998,1.155443,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
92,AFG,n2o,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
93,AFG,n2o,textiles-leather-apparel,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
94,AFG,n2o,wood-and-wood-products,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Afghanistan,2024-10-02T15:13:47.322599
95,AGO,ch4,enteric-fermentation-other,tonnes,32645.800000000003,32645.800000000003,32645.800000000003,32645.800000000003,31787.1,31207.699999999997,30580.0,29742.800000000003,30047.9,30737.600000000002,climate-trace,Angola,2024-10-02T15:13:47.322599
96,AGO,ch4,food-beverage-tobacco,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
97,AGO,ch4,incineration-and-open-burning-of-waste,tonnes,933.570535,933.570535,933.570535,908.741969,884.573726,866.233978,848.2744650000001,819.336822,791.179827,763.732508,climate-trace,Angola,2024-10-02T15:13:47.322599
98,AGO,ch4,lime,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
99,AGO,ch4,manure-management-other,tonnes,5625.999999999999,5625.999999999999,5625.999999999999,5625.999999999999,5296.700000000001,5065.299999999999,4737.8,4515.8,4493.8,4773.4,climate-trace,Angola,2024-10-02T15:13:47.322599
100,AGO,ch4,other-chemicals,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
101,AGO,ch4,other-energy-use,tonnes,182.4357657999999,178.63963239999975,162.70547299999998,176.132801,165.30886999999998,192.819054,147.10653000000002,148.046265,148.70142,227.285602,climate-trace,Angola,2024-10-02T15:13:47.322599
102,AGO,ch4,other-fossil-fuel-operations,tonnes,707407.403839,195176.79122140908,207910.21442328155,296389.7795631122,357779.8510244723,482880.07352332457,499626.94170154457,544782.3183286323,584035.2080225648,616400.6862969059,climate-trace,Angola,2024-10-02T15:13:47.322599
103,AGO,ch4,other-manufacturing,tonnes,322.2550793594685,322.2550793594685,322.2550793594685,328.4544707629654,261.4778825503962,284.24715353675805,422.0865312768869,262.7817065969654,454.3361302185405,477.0364628011441,climate-trace,Angola,2024-10-02T15:13:47.322599
104,AGO,ch4,other-metals,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
105,AGO,ch4,other-mining-quarrying,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
106,AGO,ch4,other-onsite-fuel-usage,tonnes,2.251912,2.251912,2.251912,2.35562,1.986481,3.0626880000000005,2.928189,3.020108,3.83998,4.488009,climate-trace,Angola,2024-10-02T15:13:47.322599
107,AGO,ch4,other-transport,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
108,AGO,ch4,solid-fuel-transformation,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,climate-trace,Angola,2024-10-02T15:13:47.322599
